,id,NN1,NN2,NN3,NU1,NU2,NU3,UN1,UN2,UN3,UU1,UU2,UU3,V41,median,meth
5360,Scaffold3272.12589.12589,0,0,0,0,0,13.88888889,0,0,3.03030303,0,0,0,SPU_023157,0,FALSE
5361,Scaffold3272.12609.12609,0,0,0,0,0,0,0,0,3.03030303,0,0,0,SPU_023157,0,FALSE
5362,Scaffold3272.12670.12670,0,0,0,3.50877193,3.773584906,0,0,0,0,5.660377358,0,0,SPU_023157,0,FALSE
5363,Scaffold3279.20081.20081,59.25925926,42.10526316,36,68.57142857,62.5,55,40,65,14.28571429,44,56.25,56.25,SPU_016643,55.625,TRUE
5364,Scaffold3279.20089.20089,7.407407407,0,0,0,7.5,2.5,0,2.5,0,0,0,0,SPU_016643,0,FALSE
5365,Scaffold3279.20090.20090,0,0,0,21.05263158,8,10.52631579,3.846153846,0,0,3.571428571,0,0,SPU_016643,0,FALSE
5366,Scaffold3279.20134.20134,51.85185185,55,28,62.85714286,65,34.88372093,35,60,7.142857143,32,52.94117647,31.25,SPU_016643,43.42592593,TRUE
5367,Scaffold3279.20135.20135,58.13953488,41.66666667,38.88888889,59.61538462,57.14285714,52.08333333,30.95238095,18.75,45.45454545,23.52941176,35.13513514,35,SPU_016643,40.27777778,TRUE
5368,Scaffold3279.20140.20140,37.03703704,45,44,65.71428571,70,27.90697674,35,62.5,7.142857143,28,47.05882353,37.5,SPU_016643,40.75,TRUE
5369,Scaffold3279.20141.20141,58.13953488,41.66666667,38.88888889,61.53846154,60.71428571,54.16666667,40.47619048,42.42424242,48.48484848,35.29411765,35.13513514,35,SPU_016643,42.04545455,TRUE
5370,Scaffold3279.20166.20166,51.85185185,50,32,62.85714286,70,37.20930233,35,65,7.142857143,36,52.94117647,37.5,SPU_016643,43.75,TRUE
5371,Scaffold3279.20167.20167,55.81395349,41.66666667,38.88888889,46.15384615,55.35714286,50,50,42.42424242,51.51515152,38.7755102,35.13513514,40,SPU_016643,44.28904429,TRUE
5372,Scaffold3279.20172.20172,58.13953488,50,72.22222222,61.53846154,60.71428571,56.25,66.66666667,42.42424242,48.48484848,56.8627451,40.54054054,40,SPU_016643,56.55637255,TRUE
5373,Scaffold3279.25209.25209,0,0,0,13.33333333,18.96551724,19.04761905,20,2.777777778,0,24,0,13.33333333,SPU_016642,8.055555556,TRUE
5374,Scaffold3279.25212.25212,0,0,0,0,1.724137931,0,15,0,3.571428571,0,5.405405405,0,SPU_016642,0,FALSE
5375,Scaffold3279.25216.25216,0,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5376,Scaffold3279.25218.25218,0,0,0,2.222222222,0,0,0,0,0,0,5.405405405,0,SPU_016642,0,FALSE
5377,Scaffold3279.25225.25225,0,0,14.63414634,0,0,0,5,0,0,0,10.81081081,0,SPU_016642,0,FALSE
5378,Scaffold3279.25232.25232,2.702702703,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5379,Scaffold3279.25241.25241,7.692307692,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5380,Scaffold3279.25321.25321,0,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5381,Scaffold3279.25321.25321,0,0,0,0,0,0,0,0,0,0,0,0,SPU_024761,0,FALSE
5382,Scaffold3279.25357.25357,0,0,12,0,0,0,2.325581395,0,0,0,0,0,SPU_016642,0,FALSE
5383,Scaffold3279.25357.25357,0,0,12,0,0,0,2.325581395,0,0,0,0,0,SPU_024761,0,FALSE
5384,Scaffold3279.25361.25361,20,30.76923077,0,12.5,0,12.5,11.62790698,0,21.05263158,18.75,20.83333333,0,SPU_016642,12.5,TRUE
5385,Scaffold3279.25361.25361,20,30.76923077,0,12.5,0,12.5,11.62790698,0,21.05263158,18.75,20.83333333,0,SPU_024761,12.5,TRUE
5386,Scaffold3279.25370.25370,0,0,0,0,3.846153846,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5387,Scaffold3279.25370.25370,0,0,0,0,3.846153846,0,0,0,0,0,0,0,SPU_024761,0,FALSE
5388,Scaffold3279.25381.25381,13.63636364,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5389,Scaffold3279.25381.25381,13.63636364,0,0,0,0,0,0,0,0,0,0,0,SPU_024761,0,FALSE
5390,Scaffold3279.25401.25401,0,0,0,0,0,0,0,0,0,0,0,0,SPU_016642,0,FALSE
5391,Scaffold3279.25401.25401,0,0,0,0,0,0,0,0,0,0,0,0,SPU_024761,0,FALSE
5392,Scaffold3279.25405.25405,4.545454545,0,10.52631579,0,3.846153846,9.090909091,6.25,0,0,0,0,0,SPU_016642,0,FALSE
5393,Scaffold3279.25405.25405,4.545454545,0,10.52631579,0,3.846153846,9.090909091,6.25,0,0,0,0,0,SPU_024761,0,FALSE
5394,Scaffold3279.25418.25418,4.545454545,0,0,0,0,9.090909091,0,4.166666667,0,0,0,0,SPU_016642,0,FALSE
5395,Scaffold3279.25418.25418,4.545454545,0,0,0,0,9.090909091,0,4.166666667,0,0,0,0,SPU_024761,0,FALSE
5396,Scaffold3282.1543.1543,0,0,20.37037037,0,0,0,0,0,0,0,4.854368932,17.07317073,SPU_011416,0,FALSE
5397,Scaffold3282.1592.1592,0,0,12.96296296,0,1.515151515,0,7.368421053,6.976744186,0,2.380952381,7.920792079,7.317073171,SPU_011416,1.948051948,TRUE
5398,Scaffold3282.2395.2395,0,8.59375,0,1.960784314,2.686567164,0.420168067,5.714285714,0,2.083333333,0,0,1.503759398,SPU_011416,0.961963733,FALSE
5399,Scaffold3282.2469.2469,1.123595506,1.550387597,2.247191011,3.112840467,2.380952381,8.438818565,1.418439716,8.759124088,2.777777778,1.255230126,4.531722054,8.148148148,SPU_011416,2.579365079,TRUE
5400,Scaffold329.81655.81655,7.692307692,17.64705882,0,0,20.83333333,0,7.692307692,0,0,0,0,0,SPU_028921,0,FALSE
5401,Scaffold329.81655.81655,7.692307692,17.64705882,0,0,20.83333333,0,7.692307692,0,0,0,0,0,SPU_028913,0,FALSE
5402,Scaffold329.81674.81674,0,0,5,0,0,0,3.846153846,14.81481481,0,0,0,0,SPU_028913,0,FALSE
5403,Scaffold329.81674.81674,0,0,5,0,0,0,3.846153846,14.81481481,0,0,0,0,SPU_028921,0,FALSE
5404,Scaffold329.81691.81691,0,0,0,0,0,0,0,0,0,0,0,0,SPU_028913,0,FALSE
5405,Scaffold329.81691.81691,0,0,0,0,0,0,0,0,0,0,0,0,SPU_028921,0,FALSE
5406,Scaffold329.81695.81695,0,0,0,0,0,0,3.846153846,0,0,0,0,0,SPU_028913,0,FALSE
5407,Scaffold329.81695.81695,0,0,0,0,0,0,3.846153846,0,0,0,0,0,SPU_028921,0,FALSE
5408,Scaffold329.81708.81708,0,0,0,0,12.5,0,3.846153846,0,0,0,0,6.666666667,SPU_028921,0,FALSE
5409,Scaffold329.81708.81708,0,0,0,0,12.5,0,3.846153846,0,0,0,0,6.666666667,SPU_028913,0,FALSE
5410,Scaffold329.81712.81712,0,0,0,0,0,0,0,0,4.166666667,0,0,13.33333333,SPU_028913,0,FALSE
5411,Scaffold329.81712.81712,0,0,0,0,0,0,0,0,4.166666667,0,0,13.33333333,SPU_028921,0,FALSE
5412,Scaffold329.81729.81729,0,0,8.695652174,0,0,0,0,0,4.166666667,0,0,0,SPU_028913,0,FALSE
5413,Scaffold329.81729.81729,0,0,8.695652174,0,0,0,0,0,4.166666667,0,0,0,SPU_028921,0,FALSE
5414,Scaffold329.81733.81733,0,14.28571429,0,0,0,0,0,0,0,0,0,0,SPU_028913,0,FALSE
5415,Scaffold329.81733.81733,0,14.28571429,0,0,0,0,0,0,0,0,0,0,SPU_028921,0,FALSE
5416,Scaffold329.81752.81752,0,4.761904762,0,0,0,5.882352941,0,0,2.083333333,0,0,6.666666667,SPU_028921,0,FALSE
5417,Scaffold329.81752.81752,0,4.761904762,0,0,0,5.882352941,0,0,2.083333333,0,0,6.666666667,SPU_028913,0,FALSE
5418,Scaffold329.947735.947735,5.882352941,10.86956522,17.85714286,13.04347826,11.29032258,3.921568627,5.128205128,11.11111111,10.71428571,9.375,9.523809524,18.18181818,SPU_016128,10.79192547,TRUE
5419,Scaffold329.947759.947759,2.777777778,2.173913043,0,8.333333333,0,0,0,6.896551724,0,0,2.380952381,9.090909091,SPU_016128,1.086956522,TRUE
5420,Scaffold329.947760.947760,0,2.272727273,0,0,0,0,0,0,4,0,0,0,SPU_016128,0,FALSE
5421,Scaffold329.947777.947777,5.555555556,0,3.571428571,0,0,0,0,0,0,0,0,0,SPU_016128,0,FALSE
5422,Scaffold329.947778.947778,0,0,0,0,5,4,0,0,0,0,0,0,SPU_016128,0,FALSE
5423,Scaffold329.947795.947795,3.03030303,11.36363636,23.52941176,8.695652174,0,4.166666667,0,20,4.166666667,9.090909091,6.666666667,12.5,SPU_016128,7.68115942,TRUE
5424,Scaffold33.1268616.1268616,0,1.333333333,0,0.873362445,0,2.285714286,0,2.816901408,0,0,0.966183575,1.086956522,SPU_026707,0.436681223,FALSE
5425,Scaffold33.1268632.1268632,2.479338843,0,1.935483871,0,0,0,0,0,0,5.072463768,0.485436893,0,SPU_026707,0,FALSE
5426,Scaffold33.1268702.1268702,8.333333333,18.51851852,0,17.24137931,8.333333333,0,0,10.71428571,0,21.62162162,0,0,SPU_026707,4.166666667,TRUE
5427,Scaffold33.1268703.1268703,13.2231405,10.66666667,12.25806452,7.01754386,8.558558559,12.57142857,3.496503497,9.154929577,7.746478873,9.489051095,7.729468599,11.95652174,SPU_026707,9.321990336,TRUE
5428,Scaffold33.1268726.1268726,30.55555556,18.51851852,0,0,0,0,0,0,0,8.108108108,0,0,SPU_026707,0,FALSE
5429,Scaffold33.1268729.1268729,0,0,0,0,0,0,0,0,0,0,0,0,SPU_026707,0,FALSE
5430,Scaffold33.865909.865909,0,0,0,0,5.263157895,13.79310345,0,0,0,0,0,0,SPU_008354,0,FALSE
5431,Scaffold33.865909.865909,0,0,0,0,5.263157895,13.79310345,0,0,0,0,0,0,SPU_027667,0,FALSE
5432,Scaffold33.865963.865963,0,0,0,0,21.05263158,0,0,0,0,0,0,4.761904762,SPU_008354,0,FALSE
5433,Scaffold33.865963.865963,0,0,0,0,21.05263158,0,0,0,0,0,0,4.761904762,SPU_027667,0,FALSE
5434,Scaffold33.865968.865968,0,0,0,0,0,0,0,0,0,0,0,0,SPU_008354,0,FALSE
5435,Scaffold33.865968.865968,0,0,0,0,0,0,0,0,0,0,0,0,SPU_027667,0,FALSE
5436,Scaffold33.889876.889876,0,12.5,0,0,9.677419355,0,0,0,18.75,11.11111111,0,25,SPU_030076,0,FALSE
5437,Scaffold33.889885.889885,0,0,0,0,0,9.090909091,0,0,0,0,0,0,SPU_030076,0,FALSE
5438,Scaffold33.889919.889919,0,0,6.666666667,0,16.12903226,0,0,0,0,8.333333333,0,0,SPU_030076,0,FALSE
5439,Scaffold33.890105.890105,0,0,0,0,0,0,0,0,0,0,0,0,SPU_030076,0,FALSE
5440,Scaffold33.890107.890107,0,0,0,0,0,0,0,0,0,4.285714286,0,6.666666667,SPU_030076,0,FALSE
5441,Scaffold33.890117.890117,0,0,0,0,0,0,0,0,0,0,0,0,SPU_030076,0,FALSE
5442,Scaffold33.890180.890180,0,0,0,0,1.369863014,0,0,0,0,0,0,20,SPU_030076,0,FALSE
5443,Scaffold33.890188.890188,0,0,0,0,5.479452055,0,0,0,0,0,0,0,SPU_030076,0,FALSE
5444,Scaffold33.890202.890202,0,14.58333333,0,0,2.739726027,0,0,0,0,18.30985915,11.11111111,0,SPU_030076,0,FALSE
5445,Scaffold33.991515.991515,1.515151515,1.639344262,15.47619048,10,12.37113402,10.12658228,1.298701299,0,13.25301205,10.29411765,7.5,7.228915663,SPU_011277,8.75,TRUE
5446,Scaffold33.991549.991549,0,9.836065574,0,0,2.040816327,0,0,0,7.228915663,0,0,0,SPU_011277,0,FALSE
5447,Scaffold33.991558.991558,0,0,0,0,1.020408163,0,0,0,7.228915663,4.411764706,0,2.409638554,SPU_011277,0,FALSE
5448,Scaffold33.991588.991588,0,0,0,2.150537634,6.12244898,0,1.315789474,0,7.228915663,0,0,0,SPU_011277,0,FALSE
5449,Scaffold330.269141.269141,0,0,0,0,0,3.225806452,0,0,0,0,0,0,SPU_016010,0,FALSE
5450,Scaffold330.269166.269166,0,0,0,0,1.351351351,0,0,0,0,1.183431953,0,0,SPU_016010,0,FALSE
5451,Scaffold330.269201.269201,6.930693069,0,1.724137931,1.714285714,4.504504505,0,0,0,0,0.591715976,1.219512195,0,SPU_016010,0.295857988,FALSE
5452,Scaffold330.269224.269224,0,0,22.4137931,5.714285714,2.702702703,0,0,0,0,0.591715976,4.320987654,0,SPU_016010,0,FALSE
5453,Scaffold330.401497.401497,0,0,0,0,0,3.333333333,0,0,0,0,0,0,SPU_024755,0,FALSE
5454,Scaffold330.401525.401525,0,0,0,0,0,0,1.408450704,0,0,0,0,0,SPU_024755,0,FALSE
5455,Scaffold331.283685.283685,4.081632653,4,5.940594059,9.583333333,10.10830325,3.676470588,10.74380165,0,4.117647059,5.172413793,4.411764706,6.201550388,SPU_019971,4.792089249,TRUE
5456,Scaffold331.283685.283685,4.081632653,4,5.940594059,9.583333333,10.10830325,3.676470588,10.74380165,0,4.117647059,5.172413793,4.411764706,6.201550388,SPU_017277,4.792089249,TRUE
5457,Scaffold331.283748.283748,0,2.4,0,2.083333333,0.716845878,0,0,5.46875,0,0.865800866,0.73800738,0,SPU_019971,0.358422939,FALSE
5458,Scaffold331.283748.283748,0,2.4,0,2.083333333,0.716845878,0,0,5.46875,0,0.865800866,0.73800738,0,SPU_017277,0.358422939,FALSE
5459,Scaffold331.283755.283755,0.680272109,0,0.961538462,4.184100418,0,8.053691275,1.652892562,0,2.906976744,3.879310345,1.47601476,0.775193798,SPU_019971,1.218776611,TRUE
5460,Scaffold331.283755.283755,0.680272109,0,0.961538462,4.184100418,0,8.053691275,1.652892562,0,2.906976744,3.879310345,1.47601476,0.775193798,SPU_017277,1.218776611,TRUE
5461,Scaffold331.71087.71087,34.09090909,0,0,0,0,7.228915663,0,0,4.081632653,8.823529412,2.654867257,0,SPU_002899,0,FALSE
5462,Scaffold331.71155.71155,0,12.85714286,0,0,0,3.614457831,0,5.797101449,0,0,0,0,SPU_002899,0,FALSE
5463,Scaffold331.71164.71164,0,0,0,5.633802817,0,1.204819277,0,2.898550725,0,0,0,2.380952381,SPU_002899,0,FALSE
5464,Scaffold331.71222.71222,0,15.68627451,0,1.5625,0,0,0,0,0,0,0,0,SPU_002899,0,FALSE
5465,Scaffold331.71242.71242,0,0,0,0,0,0,0,0,0,0,0,0,SPU_002899,0,FALSE
5466,Scaffold331.71252.71252,0,0,0,15.625,0,0,6.818181818,0,0,2.941176471,16.27906977,0,SPU_002899,0,FALSE
5467,Scaffold331.71312.71312,8.695652174,0,0,3.125,1.538461538,4.87804878,8.888888889,13.79310345,27.27272727,17.64705882,0,0,SPU_002899,4.00152439,TRUE
5468,Scaffold331.94565.94565,100,100,100,95.38461538,91.73553719,100,100,65,66.03773585,64.1025641,85.91549296,78.78787879,SPU_001496,93.56007629,TRUE
5469,Scaffold331.94579.94579,100,100,92.5,87.69230769,86.06557377,91.66666667,92.85714286,65,64.1509434,58.97435897,77.46478873,69.6969697,SPU_001496,86.87894073,TRUE
5470,Scaffold3314.71971.71971,13.04347826,0,0,0,2.631578947,0,35.29411765,0,0,0,0,21.73913043,SPU_009494,0,FALSE
5471,Scaffold3314.72074.72074,4.761904762,0,10.25641026,0,0,0,0,0,13.51351351,3.571428571,2.941176471,0,SPU_009494,0,FALSE
5472,Scaffold3314.72078.72078,0,0,0,0,0,0,0,0,0,3.571428571,0,0,SPU_009494,0,FALSE
5473,Scaffold3314.72082.72082,0,0,0,0,0,27.77777778,0,6.25,0,0,0,0,SPU_009494,0,FALSE
5474,Scaffold3314.72113.72113,9.523809524,0,0,0,2.5,2.777777778,0,0,0,0,0,0,SPU_009494,0,FALSE
5475,Scaffold3314.72117.72117,0,0,0,0,0,0,0,0,0,0,0,0,SPU_009494,0,FALSE
5476,Scaffold3314.72140.72140,0,0,15.78947368,0,3.571428571,4.761904762,0,4.651162791,14.28571429,0,10,10.52631579,SPU_009494,4.111295681,TRUE
5477,Scaffold3314.72141.72141,0,0,0,6.52173913,12.5,0,15.38461538,0,0,10.71428571,5.882352941,0,SPU_009494,0,FALSE
5478,Scaffold3314.72146.72146,0,0,0,5.555555556,1.785714286,4.761904762,0,2.325581395,0,0,0,0,SPU_009494,0,FALSE
5479,Scaffold3314.72149.72149,0,6.666666667,0,0,0,4.761904762,6.25,2.325581395,0,0,0,15.78947368,SPU_009494,0,FALSE
5480,Scaffold3314.72160.72160,0,3.333333333,0,0,0,9.523809524,0,0,0,0,0,0,SPU_009494,0,FALSE
5481,Scaffold3314.72197.72197,0,0,0,0,0,0,0,6.976744186,0,0,0,5.263157895,SPU_009494,0,FALSE
5482,Scaffold332.296112.296112,9.523809524,7.692307692,0,0,4,8.571428571,3.333333333,0,0,0,17.39130435,0,SPU_010815,1.666666667,TRUE
5483,Scaffold332.296147.296147,9.523809524,0,0,3.125,8,0,0,0,0,0,0,0,SPU_010815,0,FALSE
5484,Scaffold332.296152.296152,0,0,0,0,4,0,0,0,0,0,0,0,SPU_010815,0,FALSE
5485,Scaffold332.296155.296155,19.04761905,0,0,0,16,0,46.66666667,0,0,16.66666667,21.73913043,0,SPU_010815,0,FALSE
5486,Scaffold332.296185.296185,28.57142857,0,0,0,0,0,0,0,5,0,0,0,SPU_010815,0,FALSE
5487,Scaffold332.296201.296201,0,0,0,0,0,0,0,17.64705882,0,4.166666667,0,0,SPU_010815,0,FALSE
5488,Scaffold333.225410.225410,0,0,0,13.63636364,13.33333333,0,0,0,0,11.53846154,0,0,SPU_000774,0,FALSE
5489,Scaffold333.225472.225472,0,0,0,0,0,0,0,0,0,0,0,0,SPU_000774,0,FALSE
5490,Scaffold333.225500.225500,0,0,9.523809524,0,0,0,20,0,0,3.703703704,0,33.33333333,SPU_000774,0,FALSE
5491,Scaffold333.225604.225604,0,0,2.702702703,0,9.259259259,4.761904762,0,0,0,0,0,0,SPU_000774,0,FALSE
5492,Scaffold333.225606.225606,0,0,0,0,0,0,5.660377358,0,0,0,0,0,SPU_000774,0,FALSE
5493,Scaffold333.225631.225631,0,0,0,0,0,0,0,0,0,0,0,0,SPU_000774,0,FALSE
5494,Scaffold333.225637.225637,0,23.07692308,0,0,1.923076923,0,7.547169811,6.25,0,0,0,0,SPU_000774,0,FALSE
5495,Scaffold333.229728.229728,6.52173913,0,23.33333333,0,0,0,6.060606061,31.57894737,0,0,10,0,SPU_000773,0,FALSE
5496,Scaffold333.397549.397549,100,100,100,99.62264151,100,100,100,97.08737864,100,98.19004525,98.22485207,100,SPU_019984,100,TRUE
5497,Scaffold335.16298.16298,0,0,0,0,9.701492537,4.87804878,0,0,0,7.142857143,0,0,SPU_020258,0,FALSE
5498,Scaffold335.16301.16301,0,0,0,0,8.955223881,10.97560976,0,0,0,0,0,0,SPU_020258,0,FALSE
5499,Scaffold335.16307.16307,0,0,0,0,2.985074627,0,0,0,0,0,0,0,SPU_020258,0,FALSE
5500,Scaffold335.16316.16316,0,2.43902439,0,0,11.19402985,4.87804878,0,0,0,0,0,0,SPU_020258,0,FALSE
5501,Scaffold335.16332.16332,0,0,13.33333333,0,11.94029851,4.87804878,0,0,0,0,0,12.72727273,SPU_020258,0,FALSE
5502,Scaffold335.16356.16356,0,0,0,0,2.255639098,0,0,0,0,0,0,0,SPU_020258,0,FALSE
5503,Scaffold335.16376.16376,0,0,0,0,14.28571429,4.87804878,7.272727273,0,0,14.28571429,4.12371134,0,SPU_020258,0,FALSE
5504,Scaffold335.17154.17154,6.12244898,9.195402299,8.333333333,3.75,8.139534884,3,0,8.860759494,11.47540984,10,9.803921569,9.302325581,SPU_020258,8.597046414,TRUE
5505,Scaffold335.17175.17175,0,0,0,2.5,0,1,0,0,8.196721311,1.428571429,0,0,SPU_020258,0,FALSE
5506,Scaffold335.17176.17176,0,0,0,0,0,0,0,6.382978723,0,0,0,4.761904762,SPU_020258,0,FALSE
5507,Scaffold335.17178.17178,2.040816327,0,0,3.75,3.448275862,1,0,0,0,0,0,6.976744186,SPU_020258,0,FALSE
5508,Scaffold335.17179.17179,0,0,0,0,0,0,0,0,0,1.587301587,1.449275362,0,SPU_020258,0,FALSE
5509,Scaffold335.17197.17197,0,0,0,3.75,3.448275862,4,0,0,0,0,1.960784314,0,SPU_020258,0,FALSE
5510,Scaffold335.17198.17198,0,0,1.639344262,0,1.851851852,10,0,0,4,0,7.246376812,11.9047619,SPU_020258,0.819672131,FALSE
5511,Scaffold3369.8519.8519,0,0,0,0,0,0,29.41176471,0,25,10.71428571,0,0,SPU_019933,0,FALSE
5512,Scaffold337.349827.349827,0,0,0,17.39130435,0,0,0,0,8.333333333,0,4.347826087,0,SPU_008591,0,FALSE
5513,Scaffold337.349966.349966,0,0,0,0,0,0,0,0,0,0,0,2.325581395,SPU_008591,0,FALSE
5514,Scaffold337.349978.349978,0,0,0,0,0,0,7.5,2.43902439,0,0,4.444444444,0,SPU_008591,0,FALSE
5515,Scaffold337.350025.350025,4.054054054,14.28571429,11.25,12.44019139,4.285714286,2.158273381,12.41830065,1.960784314,6.569343066,2.777777778,6.71641791,8.73015873,SPU_008591,6.642880488,TRUE
5516,Scaffold337.350026.350026,0,0,25.92592593,12.90322581,2.702702703,0,7.5,17.64705882,0,0,0,0,SPU_008591,0,FALSE
5517,Scaffold337.350032.350032,0,0,5,4.306220096,0,0,1.960784314,0,0,1.111111111,1.865671642,0.787401575,SPU_008591,0.393700787,FALSE
5518,Scaffold337.350067.350067,0,0,0,0,0,1.438848921,0.649350649,0,0,0.555555556,1.111111111,0,SPU_008591,0,FALSE
5519,Scaffold337.350083.350083,0,4.285714286,0,0,0,3.597122302,0,0,2.127659574,1.111111111,1.111111111,0,SPU_008591,0,FALSE
5520,Scaffold338.373228.373228,0,0,5,23.33333333,15.625,50,0,0,0,1.923076923,17.24137931,5.882352941,SPU_019239,3.461538462,TRUE
5521,Scaffold338.373233.373233,0,0,0,0,0,0,9.523809524,0,0,3.846153846,0,0,SPU_019239,0,FALSE
5522,Scaffold338.373272.373272,0,0,0,0,8.333333333,0,0,0,0,0,0,0,SPU_019239,0,FALSE
5523,Scaffold338.373282.373282,0,0,9.090909091,0,0,7.142857143,0,18.75,0,0,10,0,SPU_019239,0,FALSE
5524,Scaffold338.400264.400264,6.666666667,0,0,0,4,5.882352941,5.263157895,0,0,4.347826087,3.03030303,18.18181818,SPU_019238,3.515151515,TRUE
5525,Scaffold338.400305.400305,0,0,0,0,0,0,0,0,13.63636364,0,0,0,SPU_019238,0,FALSE
5526,Scaffold338.400308.400308,0,0,14.28571429,0,0,0,0,0,0,0,0,0,SPU_019238,0,FALSE
5527,Scaffold338.400333.400333,6.666666667,0,0,0,6,0,0,0,4.545454545,0,0,9.090909091,SPU_019238,0,FALSE
5528,Scaffold338.400334.400334,0,0,8.333333333,2.727272727,0,10,0,0,0,5.042016807,2.479338843,0,SPU_019238,0,FALSE
5529,Scaffold338.400343.400343,0,0,0,0,0,0,0,0,0,0,0,0,SPU_019238,0,FALSE
5530,Scaffold338.400344.400344,6.451612903,0,0,1.818181818,3.053435115,0,0,0,0,0,4.132231405,0,SPU_019238,0,FALSE
5531,Scaffold338.400385.400385,3.225806452,5.882352941,4.166666667,6.363636364,3.816793893,2.857142857,0,0,0,0,0.862068966,0,SPU_019238,1.859605911,TRUE
5532,Scaffold338.400397.400397,0,0,0,5.454545455,1.526717557,5.714285714,0,0,0,1.739130435,0,0,SPU_019238,0,FALSE
5533,Scaffold338.400413.400413,0,0,0,0,0,0,0,0,0,3.47826087,0,0,SPU_019238,0,FALSE
5534,Scaffold338.400418.400418,26.92307692,0,8,4.166666667,15.625,11.53846154,36.36363636,0,6.666666667,12,7.142857143,0,SPU_019238,7.571428571,TRUE
5535,Scaffold338.400419.400419,12.06896552,8.571428571,0,13.63636364,11.45038168,17.33333333,1.612903226,2.5,0,9.565217391,5,0,SPU_019238,6.785714286,TRUE
5536,Scaffold338.400446.400446,0,0,0,4.166666667,9.375,0,0,0,13.33333333,4,0,0,SPU_019238,0,FALSE
5537,Scaffold338.400447.400447,0,0,0,0,2.43902439,0,0,0,0,0,1.886792453,0,SPU_019238,0,FALSE
5538,Scaffold338.400458.400458,0,0,0,4.166666667,9.375,7.692307692,0,0,0,4,0,0,SPU_019238,0,FALSE
5539,Scaffold338.400459.400459,20,0,0,0,0,0,0,0,0,0,0,0,SPU_019238,0,FALSE
5540,Scaffold338.400536.400536,0,2.380952381,0,3.703703704,14.63414634,0,0,0,12.5,12.82051282,0,0,SPU_019238,0,FALSE
5541,Scaffold338.492837.492837,0,0,0,5,0,0,0,0,0,0,0,0,SPU_007081,0,FALSE
5542,Scaffold338.492859.492859,0,16.12903226,12.82051282,2.5,20.40816327,26.19047619,11.11111111,0,0,3.571428571,12.90322581,18.18181818,SPU_007081,11.96581197,TRUE
5543,Scaffold338.765269.765269,0,0,0,4.444444444,0.81300813,8.510638298,0,0,0,7.894736842,0,0,SPU_008343,0,FALSE
5544,Scaffold338.765340.765340,0,11.11111111,3.125,0,3.225806452,4.95049505,0,0,0,0,5.208333333,0,SPU_008343,0,FALSE
5545,Scaffold338.765368.765368,13.41463415,11.11111111,12.5,6.666666667,8.870967742,4.255319149,1.587301587,15.84158416,6.12244898,5.333333333,7.692307692,13.04347826,SPU_008343,8.281637717,TRUE
5546,Scaffold338.782481.782481,100,100,100,100,100,95.23809524,86.79245283,100,93.33333333,85.71428571,90,95.83333333,SPU_006342,97.91666667,TRUE
5547,Scaffold338.782493.782493,100,100,90.625,100,98,100,100,100,100,100,100,100,SPU_006342,100,TRUE
5548,Scaffold338.782495.782495,100,86.84210526,100,92.72727273,88,100,100,95.34883721,100,100,100,100,SPU_006342,100,TRUE
5549,Scaffold338.782507.782507,92.10526316,100,100,94.54545455,100,100,88.67924528,100,93.33333333,92.85714286,95.12195122,95.83333333,SPU_006342,95.47764228,TRUE
5550,Scaffold338.782527.782527,100,100,100,100,100,100,100,97.6744186,100,90.47619048,100,91.66666667,SPU_006342,100,TRUE
5551,Scaffold338.782537.782537,100,100,100,100,100,100,98.11320755,95.34883721,100,100,100,100,SPU_006342,100,TRUE
5552,Scaffold338.782685.782685,100,97.01492537,87.87878788,100,100,94.87179487,100,96.66666667,100,97.61904762,93.33333333,100,SPU_006342,98.80952381,TRUE
5553,Scaffold338.782757.782757,100,88.05970149,90.90909091,100,97.91666667,94.87179487,94.44444444,100,91.30434783,95.23809524,96.66666667,88,SPU_006342,95.05494505,TRUE
5554,Scaffold338.782758.782758,90.58823529,84.61538462,98.4375,89.0625,95.09803922,95.19230769,100,91.22807018,91.83673469,97.70114943,94.33962264,96.82539683,SPU_006342,94.71883093,TRUE
5555,Scaffold3380.9740.9740,0,16.21621622,0,0,0,0,0,0,0,3.125,0,0,SPU_022400,0,FALSE
5556,Scaffold3380.9789.9789,0,0,0,0,0,0,0,0,0,0,0,0,SPU_022400,0,FALSE
5557,Scaffold3380.9801.9801,0,0,0,3.225806452,0,0,0,0,0,3.125,0,0,SPU_022400,0,FALSE
5558,Scaffold3380.9815.9815,0,0,0,0,0,0,0,0,0,0,21.21212121,0,SPU_022400,0,FALSE
5559,Scaffold3380.9821.9821,0,0,0,0,1.315789474,0,0,0,0,0,0,0,SPU_022400,0,FALSE
5560,Scaffold3380.9824.9824,0,0,0,0,0,0,2.272727273,0,0,0,0,0,SPU_022400,0,FALSE
